tata_company,tata_rows,normalized_name,inferred_parent,recommended_parent,in_spring_canonical,in_spring_aliases,in_spring_entity_members,in_base_only,fix_bucket,priority,recommended_action
北京车晓科技有限公司,6,北京车晓科技有限公司,北京车晓科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
北京青云航空仪表有限公司,6,北京青云航空仪表有限公司,北京青云航空仪表有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
北大荒农垦集团有限公司,6,北大荒农垦集团有限公司,北大荒农垦集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
华润燃气投资（中国）有限公司,6,华润燃气投资（中国）有限公司,华润燃气投资（中国）有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
南昌市人力资源和社会保障局,6,南昌市人力资源和社会保障局,南昌市人力资源和社会保障局,,False,False,False,False,high_risk_manual_review,p1,manual_review
名创优品（广州）有限责任公司,6,名创优品（广州）有限责任公司,名创优品（广州）有限责任公司,名创优品集团,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
四川产业振兴基金投资集团有限公司,6,四川产业振兴基金投资集团有限公司,四川产业振兴基金投资集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
宁波平方和投资管理合伙企业（有限合伙）,6,宁波平方和投资管理合伙企业（有限合伙）,宁波平方和投资管理合伙企业（有限合伙）,,False,False,False,False,high_risk_manual_review,p1,manual_review
安徽开润股份有限公司,6,安徽开润股份有限公司,安徽开润股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
宝山钢铁股份有限公司,6,宝山钢铁股份有限公司,宝山钢铁股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
寒序科技（北京）有限公司,6,寒序科技（北京）有限公司,寒序科技（北京）有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
平安国际融资租赁有限公司,6,平安国际融资租赁有限公司,平安国际融资租赁有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
广东国腾量子科技有限公司,6,广东国腾量子科技有限公司,广东国腾量子科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
广东好太太科技集团股份有限公司,6,广东好太太科技集团股份有限公司,广东好太太科技集团股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
广州南沙资产经营集团有限公司,6,广州南沙资产经营集团有限公司,广州南沙资产经营集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
广州星辉娱乐有限公司,6,广州星辉娱乐有限公司,广州星辉娱乐有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
广西山海星辰传媒集团有限公司,6,广西山海星辰传媒集团有限公司,广西山海星辰传媒集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
德邦基金管理有限公司,6,德邦基金管理有限公司,德邦基金管理有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
恩智浦（中国）管理有限公司,6,恩智浦（中国）管理有限公司,恩智浦（中国）管理有限公司,恩智浦,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
成都农村商业银行股份有限公司,6,成都农村商业银行股份有限公司,成都农村商业银行股份有限公司,重庆农村商业银行,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
成都爱瑞无线科技有限公司,6,成都爱瑞无线科技有限公司,成都爱瑞无线科技有限公司,爱瑞无线,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
成都索贝数码科技股份有限公司,6,成都索贝数码科技股份有限公司,成都索贝数码科技股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
成都飞机工业（集团）有限责任公司,6,成都飞机工业（集团）有限责任公司,成都飞机工业（集团）有限责任公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
戴尔（中国）有限公司,6,戴尔（中国）有限公司,戴尔（中国）有限公司,戴尔,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
无锡市人才服务中心（招聘有很多公司）,6,无锡市人才服务中心（招聘有很多公司）,无锡市人才服务中心（招聘有很多公司）,,False,False,False,False,high_risk_manual_review,p1,manual_review
无锡药明康德新药开发股份有限公司,6,无锡药明康德新药开发股份有限公司,无锡药明康德新药开发股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
明阳智慧能源集团股份公司,6,明阳智慧能源集团股份公司,明阳智慧能源集团股份公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
杭州朝厚信息科技有限公司,6,杭州朝厚信息科技有限公司,杭州朝厚信息科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
杭州电魂网络科技股份有限公司,6,杭州电魂网络科技股份有限公司,杭州电魂网络科技股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
杭州睿琪软件有限公司,6,杭州睿琪软件有限公司,杭州睿琪软件有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
杭州知存科技有限公司,6,杭州知存科技有限公司,杭州知存科技有限公司,知存科技,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
杭州知存算力科技有限公司,6,杭州知存算力科技有限公司,杭州知存算力科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
江苏先声药业有限公司,6,江苏先声药业有限公司,江苏先声药业有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
泉果基金管理有限公司,6,泉果基金管理有限公司,泉果基金管理有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江华娱网络科技有限公司,6,浙江华娱网络科技有限公司,浙江华娱网络科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江恒逸集团有限公司,6,浙江恒逸集团有限公司,浙江恒逸集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
浙江有数数字科技有限公司,6,浙江有数数字科技有限公司,浙江有数数字科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
海亮教育科技服务集团有限公司,6,海亮教育科技服务集团有限公司,海亮教育科技服务集团有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
海尔消费金融有限公司,6,海尔消费金融有限公司,海尔消费金融有限公司,海尔,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
深圳优艾智合机器人科技有限公司,6,深圳优艾智合机器人科技有限公司,深圳优艾智合机器人科技有限公司,优艾智合,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
深圳半岛医疗集团股份有限公司,6,深圳半岛医疗集团股份有限公司,深圳半岛医疗集团股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳市丰宜科技有限公司,6,深圳市丰宜科技有限公司,深圳市丰宜科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳市信步科技有限公司,6,深圳市信步科技有限公司,深圳市信步科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳市吉祥腾达科技有限公司,6,深圳市吉祥腾达科技有限公司,深圳市吉祥腾达科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳市城市交通规划设计研究中心股份有限公司,6,深圳市城市交通规划设计研究中心股份有限公司,深圳市城市交通规划设计研究中心股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳市维海德技术股份有限公司,6,深圳市维海德技术股份有限公司,深圳市维海德技术股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳市英威腾电气股份有限公司,6,深圳市英威腾电气股份有限公司,深圳市英威腾电气股份有限公司,英威腾,True,True,True,False,alias_to_existing_spring_parent,p1,add_alias_mapping
深圳市金溢科技股份有限公司,6,深圳市金溢科技股份有限公司,深圳市金溢科技股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳术叶创新科技有限公司,6,深圳术叶创新科技有限公司,深圳术叶创新科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳机智连接科技有限公司,6,深圳机智连接科技有限公司,深圳机智连接科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳科创学院,6,深圳科创学院,深圳科创学院,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳蓝禾技术有限公司,6,深圳蓝禾技术有限公司,深圳蓝禾技术有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳谱程未来科技有限公司,6,深圳谱程未来科技有限公司,深圳谱程未来科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳麦克韦尔科技有限公司,6,深圳麦克韦尔科技有限公司,深圳麦克韦尔科技有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
深圳麦科田生物医疗技术股份有限公司,6,深圳麦科田生物医疗技术股份有限公司,深圳麦科田生物医疗技术股份有限公司,,False,False,False,False,high_risk_manual_review,p1,manual_review
